,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
10469,35,0,161496,3,10,4,8,2,0,1,0,0,50,0, <=50K.
10470,33,0,399531,7,13,1,4,1,1,1,0,0,40,0, <=50K.
10471,74,2,168951,1,9,1,1,1,0,1,0,0,14,0, <=50K.
10472,38,2,108140,3,10,1,4,1,0,1,0,0,30,0, <=50K.
10473,43,0,358677,10,11,4,4,2,1,1,0,0,40,0, <=50K.
10476,45,2,390746,1,9,1,3,1,0,1,0,0,40,0, >50K.
10477,28,0,187981,1,9,1,0,1,0,1,0,0,40,0, <=50K.
10478,48,0,187715,2,12,1,4,1,0,1,0,1848,46,0, >50K.
10479,25,0,192449,1,9,1,0,1,0,1,0,0,40,0, <=50K.
10480,42,4,381581,1,9,4,5,2,0,1,0,0,40,0, <=50K.
10481,22,4,211049,3,10,0,8,0,0,0,0,0,12,0, <=50K.
10482,43,0,214242,1,9,1,0,1,0,1,0,0,40,18, <=50K.
10483,35,0,190759,0,7,3,4,3,0,1,0,0,40,0, <=50K.
10484,42,2,209301,1,9,1,4,1,0,1,0,0,50,0, <=50K.
10485,56,2,118614,8,14,3,8,3,0,0,0,0,36,0, <=50K.
10486,22,0,124971,7,13,0,6,2,0,1,0,0,30,0, <=50K.
10487,29,0,198704,10,11,0,0,2,0,1,0,0,40,0, <=50K.
10488,38,1,32587,7,13,1,6,1,4,1,0,0,50,0, >50K.
10489,51,1,227261,3,10,4,13,3,1,0,0,0,40,0, <=50K.
10490,35,0,250988,7,13,1,8,1,0,1,0,0,40,0, >50K.
10491,42,4,147206,10,11,1,6,1,0,1,0,0,40,0, >50K.
10492,21,0,25265,3,10,0,2,0,0,1,0,0,18,0, <=50K.
10493,54,1,188446,1,9,1,2,1,0,1,0,0,40,0, <=50K.
10494,19,0,206017,3,10,0,5,0,0,0,0,0,15,0, <=50K.
10495,36,1,287821,7,13,1,5,4,0,0,0,0,40,0, >50K.
10496,62,3,223163,3,10,0,3,2,0,1,0,0,40,0, >50K.
10497,52,0,38973,4,6,2,8,3,1,0,0,0,40,0, <=50K.
10498,45,0,370274,13,8,1,4,1,0,1,0,0,40,0, <=50K.
10499,64,0,271559,1,9,1,0,4,0,0,0,0,30,14, <=50K.
10500,66,0,171331,3,10,1,10,1,1,1,0,0,40,0, >50K.
10501,53,0,201127,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10502,36,0,64874,8,14,1,3,1,0,1,0,0,60,0, >50K.
10503,37,0,202683,3,10,0,7,2,0,1,0,0,35,0, <=50K.
10504,17,2,103851,0,7,0,3,0,0,0,0,0,4,0, <=50K.
10505,34,0,196266,2,12,1,8,1,0,1,0,0,50,0, >50K.
10506,28,0,303601,13,8,1,0,1,0,1,0,0,40,0, <=50K.
10507,23,0,43150,7,13,0,3,2,0,1,0,0,40,0, <=50K.
10509,28,0,177036,3,10,0,5,2,0,0,0,0,15,0, <=50K.
10510,32,2,135304,1,9,1,4,1,0,1,3942,0,32,0, <=50K.
10511,17,0,25982,13,8,0,2,0,0,0,0,0,30,0, <=50K.
10512,51,4,103063,7,13,1,13,1,0,1,7298,0,40,0, >50K.
10513,41,0,328239,3,10,0,3,2,0,1,0,0,40,0, <=50K.
10514,58,0,142724,1,9,0,6,2,0,0,0,0,43,0, <=50K.
10515,31,0,198452,3,10,1,0,4,0,0,0,0,18,0, <=50K.
10516,28,0,285897,7,13,1,6,1,0,1,0,0,40,0, <=50K.
10517,21,0,34568,1,9,0,4,3,0,1,0,0,50,0, <=50K.
10518,44,2,136986,5,15,1,3,1,0,1,0,1977,50,0, >50K.
10519,31,2,404062,4,6,1,1,1,0,1,0,0,55,25, >50K.
10520,39,0,80479,7,13,4,10,2,0,1,0,0,55,0, <=50K.
10521,30,0,433325,4,6,1,4,1,0,1,0,0,40,3, <=50K.
10522,56,2,368797,8,14,1,8,1,0,1,0,0,40,0, >50K.
10523,41,0,157473,8,14,1,5,4,0,0,0,0,50,0, >50K.
10524,24,0,193130,3,10,0,5,0,0,0,0,0,40,0, <=50K.
10525,33,0,91667,1,9,1,4,1,0,1,0,0,44,0, <=50K.
10526,36,0,153078,8,14,1,6,1,2,1,15024,0,40,35, >50K.
10527,31,0,179673,1,9,1,0,1,0,1,0,0,40,0, >50K.
10528,39,0,236648,3,10,1,0,1,0,1,0,1848,42,0, >50K.
10529,41,0,77357,7,13,4,3,2,0,1,0,0,45,0, <=50K.
10530,19,0,267796,3,10,0,5,0,0,1,0,0,30,0, <=50K.
10531,57,0,335276,2,12,0,6,2,0,0,0,0,35,0, <=50K.
10532,35,0,189102,1,9,1,6,1,0,1,0,0,55,0, >50K.
10533,34,2,203051,1,9,5,4,2,0,1,0,0,50,0, >50K.
10534,38,0,167440,1,9,1,0,1,0,1,0,0,40,0, <=50K.
10535,21,0,186087,7,13,0,3,2,0,1,0,0,40,0, >50K.
10536,25,0,334267,1,9,0,4,5,0,1,0,0,45,0, <=50K.
10537,49,0,172246,0,7,1,10,1,0,1,0,0,40,0, <=50K.
10538,34,1,117963,7,13,1,10,1,0,1,0,0,40,0, >50K.
10540,60,0,304074,3,10,2,10,2,0,1,0,0,28,0, <=50K.
10541,35,0,212195,1,9,1,7,4,0,0,0,0,35,0, >50K.
10542,42,2,52781,7,13,1,6,1,0,1,0,0,40,0, >50K.
10543,61,1,176671,8,14,1,3,4,0,0,0,0,30,0, <=50K.
10544,24,0,175778,7,13,0,6,2,0,0,0,0,40,0, <=50K.
10545,26,0,340126,1,9,0,4,0,0,1,0,0,50,0, <=50K.
10546,64,0,237581,6,4,1,10,1,0,1,0,0,48,3, >50K.
10547,47,1,246891,8,14,4,3,3,0,1,0,0,45,0, >50K.
10548,23,0,181659,0,7,0,4,0,0,1,0,0,60,0, <=50K.
10549,34,0,209900,3,10,4,3,2,0,1,0,0,15,0, <=50K.
10550,47,0,151826,4,6,4,7,3,1,0,0,0,38,0, <=50K.
10551,43,5,210013,3,10,0,6,2,0,1,0,0,50,0, >50K.
10552,47,5,120131,1,9,1,6,1,0,1,0,0,50,0, <=50K.
10553,57,0,366421,1,9,1,8,1,0,1,0,0,40,3, <=50K.
10554,19,0,137578,3,10,0,5,0,0,1,0,0,10,0, <=50K.
10555,36,0,89625,4,6,3,8,0,2,0,0,0,40,0, <=50K.
10556,72,2,298945,7,13,2,1,2,0,1,0,0,40,0, >50K.
10557,34,1,108247,3,10,1,6,1,0,1,0,0,45,0, >50K.
10558,31,0,103642,1,9,1,10,1,0,1,0,0,45,0, >50K.
10560,23,0,131699,3,10,0,8,0,1,0,0,0,14,0, <=50K.
10561,18,0,154089,0,7,0,8,3,0,1,0,0,20,0, <=50K.
10562,41,0,247081,3,10,1,5,1,0,1,0,0,40,0, >50K.
10563,45,0,276839,3,10,5,8,2,0,1,0,0,40,0, <=50K.
10564,37,0,166115,4,6,1,10,1,0,1,0,0,50,0, >50K.
10565,27,0,192936,7,13,0,6,2,0,0,0,0,30,0, <=50K.
10566,50,0,247425,1,9,4,5,2,1,0,0,0,40,0, <=50K.
10567,41,2,198196,5,15,1,3,1,0,1,15024,0,50,0, >50K.
10568,20,0,260254,1,9,0,4,0,0,1,0,0,40,0, <=50K.
10569,60,0,176360,7,13,1,8,1,0,1,0,0,40,0, >50K.
10571,23,0,107564,1,9,0,8,2,0,0,0,0,24,0, <=50K.
10572,32,0,29312,1,9,1,10,1,0,1,0,0,40,0, <=50K.
10573,62,0,190610,7,13,1,6,1,0,1,0,0,50,0, >50K.
10574,40,0,296858,3,10,1,8,1,0,1,5178,0,40,0, >50K.
10575,42,0,294431,7,13,1,6,1,0,1,0,0,60,0, >50K.
10576,34,0,259818,1,9,4,2,3,1,0,0,0,40,0, <=50K.
10577,37,1,161111,1,9,5,2,3,0,0,0,0,10,0, <=50K.
10579,18,0,108501,3,10,0,4,0,0,1,0,0,25,0, <=50K.
10580,27,0,135296,8,14,0,6,2,0,0,0,0,40,0, <=50K.
10581,27,3,491607,3,10,1,5,1,1,1,0,0,32,0, <=50K.
10582,61,2,170278,5,15,0,3,2,0,0,0,0,30,7, <=50K.
10583,41,0,309932,0,7,1,4,1,0,1,0,0,40,0, <=50K.
10584,46,1,117310,7,13,1,3,4,0,0,0,0,21,0, >50K.
10585,46,0,234289,8,14,1,6,1,0,1,0,0,60,0, <=50K.
10586,45,3,199925,10,11,0,5,3,0,1,0,0,48,0, <=50K.
10587,70,1,31540,1,9,2,2,2,0,0,0,0,20,0, <=50K.
10588,46,0,202606,1,9,3,2,2,1,0,0,0,30,9, <=50K.
10589,20,0,239577,3,10,0,11,0,0,1,0,0,40,0, <=50K.
10590,36,0,110013,8,14,0,8,2,0,0,0,0,40,0, <=50K.
10591,38,1,230054,3,10,1,1,1,0,1,0,0,40,0, <=50K.
10592,27,0,203558,3,10,1,3,4,0,0,0,0,40,0, >50K.
10593,51,2,222883,7,13,1,8,1,1,1,0,0,55,0, <=50K.
10594,39,0,61518,3,10,1,6,1,0,1,0,0,50,0, >50K.
10595,45,0,246891,10,11,1,3,1,0,1,0,1902,40,0, >50K.
10596,51,0,194995,8,14,1,6,1,0,1,0,0,50,0, >50K.
10597,52,0,207025,1,9,4,9,3,1,0,0,0,24,0, <=50K.
10598,39,5,128715,1,9,1,6,1,0,1,0,0,45,0, >50K.
10599,30,0,180168,7,13,4,3,2,0,0,0,0,38,0, <=50K.
10600,44,2,270495,3,10,1,2,4,0,0,0,0,50,0, <=50K.
10601,44,0,191196,3,10,1,3,1,0,1,0,0,35,0, >50K.
10602,28,4,624572,1,9,0,5,0,1,0,0,0,40,0, <=50K.
10603,43,0,488706,14,2,1,1,1,0,1,0,0,45,3, <=50K.
10604,43,2,52131,5,15,1,3,1,0,1,0,1902,50,0, >50K.
10605,38,0,134635,1,9,1,8,1,0,1,0,0,45,0, <=50K.
10606,41,0,197033,3,10,1,2,1,0,1,0,0,35,0, <=50K.
10607,36,0,112576,7,13,0,3,2,0,0,0,0,40,0, <=50K.
10608,32,0,134737,1,9,1,0,1,0,1,0,0,42,0, <=50K.
10609,45,0,154237,1,9,4,11,3,1,0,0,0,40,0, <=50K.
10610,30,0,103200,8,14,5,3,2,2,0,0,0,40,22, <=50K.
10611,25,0,179599,11,5,0,0,2,0,0,0,0,38,0, <=50K.
10613,21,0,138580,13,8,0,0,2,1,0,0,0,40,0, <=50K.
10614,43,1,187034,3,10,4,6,2,0,0,0,0,40,0, <=50K.
10615,19,0,263568,4,6,0,11,0,0,1,594,0,35,0, <=50K.
10616,21,0,142332,13,8,0,0,0,0,1,0,0,25,0, <=50K.
10617,40,0,174090,10,11,0,8,3,0,0,4687,0,50,0, >50K.
10618,38,3,103323,7,13,1,13,1,0,1,0,0,55,0, >50K.
10619,24,0,108670,10,11,0,2,3,0,0,0,0,32,0, <=50K.
10621,54,0,99185,8,14,1,3,1,0,1,0,0,40,0, >50K.
10622,29,0,365328,3,10,1,8,4,0,0,0,0,40,0, <=50K.
10623,19,3,53220,3,10,0,5,0,1,0,0,1602,20,0, <=50K.
10624,22,0,369084,3,10,0,4,0,0,1,0,0,40,0, <=50K.
10625,48,3,55377,1,9,1,10,1,1,1,0,0,55,31, >50K.
10626,64,0,271094,7,13,4,3,2,0,0,0,0,20,0, <=50K.
10627,27,0,165014,3,10,1,8,0,3,0,0,0,11,3, <=50K.
10628,40,1,284086,8,14,1,3,1,0,1,7688,0,40,0, >50K.
10629,47,3,186256,2,12,1,6,1,0,1,15024,0,40,0, >50K.
10630,19,0,84250,3,10,0,8,0,0,0,0,0,22,0, <=50K.
10631,39,0,189404,7,13,1,7,1,0,1,0,0,40,0, >50K.
10632,34,0,152667,13,8,0,2,2,0,1,0,0,25,0, <=50K.
10633,36,0,239755,7,13,1,6,1,0,1,0,0,50,0, >50K.
10634,44,0,271756,1,9,1,5,1,1,1,0,0,40,0, >50K.
10635,23,0,332657,3,10,0,2,2,0,0,0,0,25,0, <=50K.
10636,36,0,141029,1,9,3,4,3,0,0,0,0,40,0, <=50K.
10637,27,0,41281,8,14,0,3,2,0,1,0,0,65,0, <=50K.
10638,41,3,27444,3,10,1,6,1,0,1,0,0,40,0, >50K.
10639,20,0,267945,3,10,0,8,0,0,0,0,0,15,0, <=50K.
10640,30,0,177675,1,9,0,0,5,0,1,0,0,40,0, <=50K.
10641,20,0,135716,1,9,0,11,0,0,1,0,0,44,0, <=50K.
10642,40,0,91355,1,9,0,2,2,1,0,0,0,40,0, <=50K.
10643,47,2,53292,2,12,2,3,3,0,0,0,0,35,0, <=50K.
10644,51,0,256466,7,13,1,5,1,2,1,0,0,50,7, <=50K.
10645,40,0,126701,10,11,4,8,2,0,1,13550,0,50,0, >50K.
10646,25,0,64671,14,2,0,2,2,2,0,0,0,40,7, <=50K.
10647,50,6,123004,1,9,1,0,0,0,0,0,1887,40,0, >50K.
10648,26,0,167350,1,9,1,4,1,0,1,0,0,45,0, <=50K.
10649,62,4,160062,1,9,1,10,1,0,1,0,0,44,0, <=50K.
10650,34,0,35683,3,10,4,0,2,0,0,0,0,40,0, <=50K.
10651,28,0,146565,1,9,0,5,2,0,0,0,0,35,0, <=50K.
10652,37,2,168166,3,10,4,8,3,0,0,0,0,40,0, <=50K.
10653,34,0,117779,3,10,4,5,3,0,0,2977,0,65,0, <=50K.
10654,58,1,310085,1,9,1,2,1,0,1,0,0,40,0, >50K.
10655,26,0,262413,1,9,0,11,0,0,0,0,0,40,23, <=50K.
10656,56,0,152874,7,13,4,3,3,1,0,0,1741,40,0, <=50K.
10657,29,0,35314,3,10,4,5,3,0,0,0,0,20,0, <=50K.
10658,37,0,32719,7,13,1,3,4,0,0,0,0,50,0, >50K.
10659,37,0,224566,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10660,20,0,190290,3,10,0,10,0,0,1,0,1602,40,0, <=50K.
10661,26,0,331806,1,9,0,10,2,1,1,0,0,37,0, <=50K.
10662,45,5,328610,3,10,1,6,1,0,1,0,0,55,0, >50K.
10663,20,0,221533,0,7,0,4,2,0,1,0,0,40,0, <=50K.
10664,35,0,350169,1,9,4,0,3,0,0,0,0,38,15, <=50K.
10665,29,0,125131,1,9,1,0,4,0,0,0,0,40,0, >50K.
10667,37,0,180714,1,9,0,2,3,1,1,0,0,48,0, <=50K.
10668,40,0,284086,11,5,4,10,2,0,1,0,0,30,0, <=50K.
10669,33,0,119422,1,9,1,6,1,0,1,0,0,40,0, <=50K.
10671,32,0,171813,7,13,0,3,0,0,0,0,0,40,0, <=50K.
10672,39,1,20308,7,13,1,3,1,0,1,0,0,40,0, >50K.
10674,53,0,139157,9,3,1,0,1,0,1,0,0,40,0, <=50K.
10675,33,0,228931,7,13,1,3,1,0,1,7298,0,40,0, >50K.
10676,60,0,220729,6,4,1,8,1,0,1,0,0,50,0, <=50K.
10677,43,2,147230,7,13,1,6,1,0,1,0,0,60,0, <=50K.
10678,29,0,79586,1,9,1,4,1,4,1,0,0,65,0, <=50K.
10679,40,5,279914,5,15,1,3,1,0,1,0,2415,40,0, >50K.
10680,62,0,142769,3,10,1,13,1,0,1,0,0,40,0, <=50K.
10681,30,0,226525,4,6,4,10,0,0,1,0,0,40,0, <=50K.
10682,18,0,178759,3,10,0,8,0,0,0,0,0,15,0, <=50K.
10683,49,0,106705,3,10,3,8,3,0,0,0,0,36,0, <=50K.
10684,57,0,194161,1,9,1,10,1,0,1,0,0,42,23, >50K.
10685,37,0,225385,1,9,4,0,0,0,0,0,0,40,0, <=50K.
10686,66,2,331960,1,9,1,4,1,0,1,0,0,20,0, <=50K.
10687,50,0,156877,1,9,1,5,1,0,1,0,0,35,0, <=50K.
10688,24,0,271354,1,9,1,2,1,0,1,0,0,40,0, <=50K.
10689,31,0,33117,3,10,1,4,1,0,1,0,0,45,0, >50K.
10690,38,0,212437,2,12,0,2,3,1,0,0,0,30,0, <=50K.
10691,37,0,121228,1,9,4,0,3,0,1,0,1726,50,0, <=50K.
10692,62,2,142139,1,9,1,10,1,0,1,0,0,30,0, <=50K.
10693,54,0,165001,1,9,1,6,1,0,1,0,0,48,0, >50K.
10694,56,1,294623,9,3,1,10,1,0,1,0,0,40,0, <=50K.
10695,24,1,244413,1,9,0,5,0,1,1,0,0,35,4, <=50K.
10696,29,0,146014,1,9,4,4,2,0,1,0,0,50,0, <=50K.
10697,53,2,197014,1,9,0,4,2,0,1,0,0,35,0, <=50K.
10698,56,2,169528,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10700,38,2,154641,1,9,1,1,1,0,1,0,0,50,0, <=50K.
10701,52,0,251585,4,6,1,10,1,0,1,0,0,55,0, <=50K.
10702,28,0,46322,2,12,0,5,2,1,0,0,0,38,0, <=50K.
10703,46,1,197042,3,10,1,6,4,0,0,0,0,50,0, <=50K.
10704,43,0,111829,10,11,0,3,2,0,0,0,0,40,0, <=50K.
10705,24,1,229005,3,10,0,5,2,1,0,0,0,40,0, <=50K.
10706,64,0,298546,1,9,1,1,1,0,1,0,0,70,0, <=50K.
10707,43,3,111483,10,11,1,3,1,0,1,3103,0,40,0, >50K.
10708,64,0,104973,1,9,1,5,1,0,1,0,0,45,0, >50K.
10709,40,0,383300,1,9,1,11,1,0,1,0,0,40,0, <=50K.
10711,36,0,87520,1,9,1,2,5,0,0,0,0,40,0, <=50K.
10712,19,0,183258,1,9,0,4,0,0,1,0,0,40,0, <=50K.
10713,19,0,206546,3,10,0,11,0,0,1,0,0,24,0, <=50K.
10714,55,0,199212,3,10,1,5,4,0,0,5178,0,40,0, >50K.
10715,41,1,207685,8,14,1,3,1,0,1,0,0,61,0, >50K.
10716,36,0,213277,3,10,1,4,1,0,1,0,0,50,0, <=50K.
10717,23,0,129980,3,10,0,11,5,0,1,0,0,40,0, <=50K.
10718,28,0,118089,1,9,1,6,1,0,1,4386,0,45,0, >50K.
10719,34,2,236391,0,7,1,8,4,0,0,0,0,30,0, <=50K.
10720,49,0,209057,7,13,1,8,1,0,1,0,0,60,0, >50K.
10721,47,0,98044,15,1,0,2,2,0,1,0,0,25,10, <=50K.
10722,21,0,154192,1,9,1,11,1,0,1,0,0,40,0, <=50K.
10723,36,0,48268,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10724,17,0,158762,4,6,0,5,0,0,0,0,0,16,0, <=50K.
10725,22,0,87569,10,11,0,2,2,0,0,0,1762,40,0, <=50K.
10727,42,1,230684,2,12,1,6,1,0,1,0,1579,40,0, <=50K.
10728,52,0,155496,1,9,0,5,5,0,0,0,0,40,0, <=50K.
10729,37,0,22494,3,10,5,6,3,0,0,0,0,41,0, <=50K.
10730,42,0,200610,1,9,1,4,1,0,1,0,1740,60,0, <=50K.
10731,48,4,54985,7,13,1,3,1,0,1,0,0,40,0, <=50K.
10732,46,0,207807,4,6,1,0,4,1,0,0,0,30,0, <=50K.
10733,18,0,294263,1,9,0,8,2,0,0,0,0,9,0, <=50K.
10734,23,0,204226,3,10,0,5,2,0,0,0,0,40,0, <=50K.
10735,90,1,188242,1,9,0,4,0,0,1,11678,0,40,0, >50K.
10736,47,0,20956,1,9,1,4,1,0,1,0,0,40,0, >50K.
10737,40,0,55567,7,13,1,3,4,0,0,0,0,40,0, >50K.
10739,33,2,75417,1,9,3,2,3,0,0,0,0,8,0, <=50K.
10740,36,1,185556,7,13,1,3,1,0,1,0,0,35,0, >50K.
10741,38,0,96732,11,5,1,1,1,0,1,0,0,60,3, <=50K.
10742,31,0,323985,1,9,1,6,4,0,0,0,0,40,0, >50K.
10743,52,3,198186,4,6,3,5,3,1,0,0,0,40,0, <=50K.
10744,21,0,147884,3,10,1,5,5,0,0,0,0,40,0, <=50K.
10745,35,0,285000,7,13,0,3,2,0,1,0,0,45,0, <=50K.
10746,54,0,91882,1,9,1,4,1,0,1,0,0,43,0, <=50K.
10747,37,0,196434,3,10,1,8,1,0,1,0,0,40,0, >50K.
10748,52,0,191968,1,9,0,5,2,0,0,0,0,40,0, <=50K.
10749,42,0,222756,7,13,4,3,3,0,1,7430,0,40,0, >50K.
10750,34,0,66384,3,10,0,3,0,0,1,0,0,35,0, <=50K.
10751,46,0,165937,1,9,1,4,1,0,1,0,0,40,0, >50K.
10752,56,0,243076,3,10,0,4,3,0,1,0,0,40,0, <=50K.
10753,36,2,193026,1,9,0,1,2,0,1,0,0,60,0, <=50K.
10754,39,4,126894,12,16,0,3,2,1,0,0,0,30,0, <=50K.
10755,24,0,214399,7,13,0,3,0,0,0,0,0,55,0, <=50K.
10757,29,0,191177,1,9,1,5,4,0,0,0,0,18,0, <=50K.
10758,27,0,420351,1,9,0,5,2,0,1,0,0,45,0, <=50K.
10759,53,0,159849,3,10,4,5,2,0,0,0,0,35,0, <=50K.
10760,36,0,128392,7,13,4,6,2,0,1,4787,0,40,0, >50K.
10761,27,0,130492,0,7,4,4,3,3,1,0,0,35,0, <=50K.
10762,48,0,59380,3,10,0,3,3,0,0,0,0,45,0, <=50K.
10763,59,1,130532,7,13,4,5,2,0,0,0,0,45,0, <=50K.
10764,29,0,535740,1,9,0,4,3,1,1,0,0,40,0, <=50K.
10765,21,0,186452,3,10,0,2,0,0,1,0,0,35,0, <=50K.
10766,29,0,276418,1,9,1,0,4,1,0,0,2051,32,0, <=50K.
10768,32,0,418617,7,13,0,8,2,0,1,0,0,55,10, <=50K.
10769,23,0,607118,1,9,0,2,0,1,1,0,0,36,0, <=50K.
10770,42,5,230592,7,13,1,8,1,0,1,0,0,50,0, <=50K.
10771,68,1,212932,4,6,1,2,1,1,1,0,0,20,0, <=50K.
10772,51,2,321865,3,10,1,2,1,0,1,0,0,99,0, <=50K.
10773,36,0,240755,11,5,1,11,1,0,1,0,0,60,0, <=50K.
10774,25,0,167571,3,10,0,2,0,0,0,0,0,25,0, <=50K.
10775,70,2,165586,1,9,1,1,1,0,1,0,0,40,0, <=50K.
10776,29,2,132267,2,12,1,7,1,0,1,0,0,60,0, <=50K.
10777,53,0,308082,15,1,0,2,2,0,0,0,0,15,10, <=50K.
10778,31,2,402812,1,9,1,4,1,0,1,7298,0,45,0, >50K.
10779,25,1,136357,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10780,17,0,117549,0,7,0,8,0,1,0,0,0,35,0, <=50K.
10781,41,0,482677,4,6,1,5,4,0,0,0,0,30,0, <=50K.
10782,72,2,112658,1,9,1,1,1,0,1,2653,0,42,0, <=50K.
10783,34,0,120461,1,9,4,6,2,0,0,0,0,40,0, <=50K.
10784,48,0,83444,8,14,1,3,1,0,1,7298,0,55,0, >50K.
10785,34,0,93699,1,9,3,8,3,0,0,0,0,50,0, <=50K.
10786,45,0,174794,3,10,4,9,2,0,0,0,0,29,0, <=50K.
10787,22,0,157332,1,9,0,5,2,0,0,0,0,35,0, <=50K.
10788,20,0,420973,3,10,0,5,0,0,0,0,0,20,0, <=50K.
10789,30,0,176471,1,9,4,2,3,0,0,0,0,38,0, <=50K.
10790,31,0,113708,1,9,1,0,1,0,1,0,0,40,0, <=50K.
10791,21,4,82497,3,10,0,5,0,0,0,0,0,20,0, <=50K.
10792,32,0,169512,7,13,1,8,1,1,1,0,0,60,0, >50K.
10793,44,0,157765,1,9,4,0,2,0,0,0,0,40,0, <=50K.
10794,48,0,277946,1,9,1,4,1,0,1,0,0,40,0, <=50K.
10796,50,0,57852,12,16,1,3,1,0,1,0,0,55,0, >50K.
10797,46,0,99699,7,13,3,3,2,1,0,0,1876,40,0, <=50K.
10798,32,0,296466,10,11,1,4,1,0,1,0,0,40,0, >50K.
10799,44,5,248476,3,10,1,8,1,0,1,0,0,45,0, >50K.
10800,43,0,409902,1,9,0,2,2,1,0,0,0,96,0, <=50K.
10802,36,1,220237,7,13,1,13,1,0,1,0,1977,40,0, >50K.
10803,21,0,303187,3,10,0,11,0,2,1,0,0,40,7, <=50K.
10804,38,0,285890,7,13,1,7,1,1,1,0,0,55,0, >50K.
10805,38,5,63322,7,13,0,6,2,0,1,0,0,60,0, <=50K.
10806,56,2,159937,1,9,1,6,1,4,1,0,0,30,0, >50K.
10807,28,0,208725,5,15,1,3,1,0,1,0,0,50,0, >50K.
10808,41,0,325159,7,13,1,5,1,0,1,0,0,50,0, <=50K.
10809,56,0,89698,1,9,2,5,2,1,0,0,0,40,0, <=50K.
10810,32,0,399088,7,13,0,6,2,0,0,0,0,45,0, <=50K.
10811,35,0,134922,1,9,4,0,3,0,0,0,0,50,0, <=50K.
10812,22,0,245866,3,10,0,4,2,0,1,0,0,40,0, <=50K.
10813,37,0,406328,7,13,1,5,1,1,1,0,0,50,0, >50K.
10814,72,2,203523,5,15,1,6,1,0,1,0,0,10,0, <=50K.
10815,30,0,272432,1,9,0,7,3,0,0,0,0,40,0, <=50K.
10816,30,4,182271,1,9,4,13,2,0,1,0,0,40,0, <=50K.
10817,50,0,193746,1,9,1,6,1,0,1,0,0,60,0, <=50K.
10818,49,2,203505,1,9,4,8,2,0,0,0,0,30,0, <=50K.
10819,41,0,118484,3,10,3,8,2,0,1,0,0,40,0, <=50K.
10820,25,0,391591,1,9,0,4,2,0,1,0,0,50,0, <=50K.
10821,29,0,30069,3,10,0,5,0,0,0,0,0,50,0, <=50K.
10822,38,0,179731,3,10,1,6,4,0,0,0,0,52,0, <=50K.
10823,34,0,128016,8,14,4,6,2,0,0,2202,0,40,0, <=50K.
10824,38,0,139473,1,9,1,4,1,0,1,0,0,50,0, <=50K.
10825,26,4,130302,7,13,1,4,1,0,1,0,0,40,0, <=50K.
10826,23,0,250630,7,13,0,8,2,0,0,0,0,40,0, <=50K.
10827,24,1,115222,8,14,0,3,2,0,1,10520,0,40,0, >50K.
10828,19,0,198700,3,10,0,0,0,1,1,0,0,20,0, <=50K.
10829,23,0,394191,1,9,0,4,5,0,1,0,0,40,0, <=50K.
10830,78,0,163140,1,9,2,2,2,0,0,0,0,12,0, <=50K.
10831,26,0,243786,7,13,0,2,2,0,0,0,0,38,0, <=50K.
10832,42,4,248406,8,14,1,3,1,0,1,0,0,38,0, >50K.
10834,45,0,138342,1,9,1,4,1,0,1,0,0,84,0, <=50K.
10835,41,0,115254,3,10,4,0,3,1,0,0,0,40,0, <=50K.
10836,55,0,173504,3,10,1,2,1,0,1,0,0,50,0, >50K.
10837,17,0,89259,0,7,0,5,0,0,0,0,0,15,0, <=50K.
10838,30,4,152940,8,14,0,3,3,0,1,0,0,40,0, <=50K.
10839,27,0,58124,7,13,0,3,2,1,0,0,0,40,0, <=50K.
10840,40,0,201908,10,11,1,6,1,0,1,0,0,40,0, >50K.
10842,26,0,152924,3,10,1,5,4,0,0,0,0,40,0, <=50K.
10843,31,0,115963,0,7,1,0,1,0,1,0,0,40,0, <=50K.
10844,29,0,375313,3,10,0,4,2,2,1,0,0,45,7, <=50K.
10845,46,1,126754,7,13,1,4,1,0,1,0,0,50,0, >50K.
10846,35,4,223725,2,12,1,3,1,0,1,0,0,65,0, <=50K.
10847,38,0,298871,1,9,1,10,1,2,1,0,0,40,26, <=50K.
10848,25,1,306352,1,9,1,13,1,0,1,0,1902,40,3, >50K.
10849,45,0,166879,0,7,4,4,2,0,1,0,0,40,0, <=50K.
10851,27,2,198493,1,9,1,3,1,0,1,0,0,60,0, <=50K.
10852,44,0,86298,7,13,0,3,2,0,1,0,0,45,0, <=50K.
10853,40,0,249039,1,9,4,5,2,0,0,0,0,40,0, <=50K.
10854,27,0,217200,3,10,0,5,2,0,1,0,0,40,0, <=50K.
10855,30,0,145139,1,9,0,4,2,0,1,0,0,45,0, <=50K.
10856,24,1,146343,1,9,0,13,2,0,1,0,0,40,0, <=50K.
10857,35,0,102976,1,9,4,6,2,0,1,0,0,50,0, <=50K.
10858,50,1,24013,8,14,1,6,1,0,1,0,0,55,0, >50K.
10859,54,0,162745,1,9,1,4,1,0,1,0,0,55,0, >50K.
